"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","data_curtida","n_reproducao","id_cliente"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,101.541814127144,-7.43370470517835,72.4438546237854,0,241514,1999,"b",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.890509070105,-7.7322272971619,22.6378271279701,82.648830590509,226330,2002,"c#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,127.769502128139,-12.8820114991655,47.3704248848994,0,150541,1990,"a#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,83.0402653663126,-6.75946180333826,26.2858912832601,64.8779676908348,246002,2004,"g",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,125.149302343799,-4.46086055331349,64.3683404216798,34.729882972902,198683,1990,"f",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133.152094414749,-7.78865866462742,74.1238604634672,0,221541,2016,"E",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,121.604070806314,-13.5004586552848,40.4583496821723,0,202585,1959,"C",FALSE,"2021-07-02",4,"#ID9181"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,97.7019747673868,-6.92544558072694,79.0688310093195,0,171921,2012,"e",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.0487550455212,-6.22882277264,22.0510305249073,82.3638119849201,242334,1998,"a",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.543568630863,-5.68456432007681,23.6719299074321,64.1664488655692,188330,2013,"d#",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,97.2990838042152,-8.37828192139732,19.2290623111198,74.9065606358092,242159,2015,"D#",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,123.525477015687,-7.49906449497676,66.9690918535663,0,202259,2004,"B",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131.366243130744,-8.62086054702942,83.6765048526387,0,175516,2018,"G",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.52718360256,-5.83822219742428,73.0376390121857,0,166992,2012,"G#",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,94.509602763718,-6.49990822564348,17.4100760886089,77.460870910493,235216,2012,"e",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,128.6643884433,-6.91706491576173,44.4573695216034,0,340232,1944,"g",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.520588936254,-6.64910422723799,66.8837283404349,22.813025867231,217619,1967,"F#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,155.703528731094,-7.61049152956119,67.8614621957612,0,249270,1987,"G",FALSE,"2021-07-02",2,"#ID9181"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,119.636870856396,-6.93469081006075,76.8057405496687,0,301102,2000,"D",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,131.743583001568,-7.42093772550701,72.5399693083428,21.2852512540461,229558,1999,"F",TRUE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93.9821413730384,-7.70105745679946,76.2601487476487,0,181317,2016,"f",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,131.34142947941,-6.79550531224009,82.4426920886114,0,237081,2003,"E",TRUE,"2021-07-02",1,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,94.4785380371302,-4.84225638690597,60.0156246191091,18.9856862968809,173760,2019,"g",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119.70208535106,-6.48120882933399,69.3178362346042,0,202025,2016,"G#",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,107.250681693096,-16.3519376149667,0,0,199715,2016,"G",TRUE,"2021-07-02",6,"#ID9181"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,94.3101562063809,-17.4226202547204,77.149458307721,0,158602,2021,"F",TRUE,"2021-07-02",3,"#ID9181"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,138.042582199614,-7.91400494024221,83.2823870358267,0,230802,2007,"C",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,120.619881857192,-6.80905842821196,74.4634571049959,19.5457391021173,236022,2021,"b",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.800803723941,-7.90470888948681,18.7658524397197,74.0602546816807,198244,2005,"N/A",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,82.5629119276256,-5.8237239960062,73.4205196352556,0,214748,2000,"a",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,86.5014847942742,-6.29270650449026,13.7391666630438,53.2412155795703,185402,2006,"d#",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.944656940217,-7.82052739762859,81.0833525361223,0,286101,2019,"C",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.191412343214,-7.77242217618253,77.9992654649597,0,265428,2016,"G#",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,163.300261259218,-6.25452373511901,53.2364289040556,0,159926,2018,"g",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,117.694414146996,-5.56056825610963,27.3518698110049,82.0533781700619,244412,2012,"c",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,111.639624481765,-9.29116127997268,75.6797737380962,0,201184,2021,"f#",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,107.148588523369,-7.27883111601864,76.442558749936,0,258723,2013,"B",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,115.811807725626,-8.12634357299835,47.8181273091493,0,365533,1969,"f#",FALSE,"2021-07-02",8,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.8419358102084,-4.5114958235479,77.8258225504511,0,211512,2012,"G",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,94.1719426515737,-6.90557145661104,23.8857628650893,81.8212293302986,258550,2005,"c",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,134.481237671878,-11.862423024422,28.4827565570871,0,459479,1964,"D#",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,126.953978487489,-6.19089737522543,70.1518476419076,0,232707,2001,"c",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112.368419104348,-10.7904577827752,73.271409502951,0,218963,1997,"f",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,92.271253181201,-5.95770890228599,76.4753468195633,0,235288,2016,"d#",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.382012899555,-13.6419583915784,38.219702676041,0,280499,2021,"G#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,100.119862722737,-6.47480809271126,23.0120068489043,85.3274671489494,238620,1992,"C",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.671876741643,-5.43371369950245,68.5737579005873,0,190254,2014,"A",FALSE,"2021-07-02",1,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,154.326541471014,-7.94488758472154,64.8615728517318,0,199412,2021,"F",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,109.781970275409,-4.91268915256088,21.3186059946335,76.6254893588639,177854,2006,"d",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,153.862727159759,-6.3777754791704,61.0148530308995,0,194895,2021,"F",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.5385428955766,-7.19940103544757,78.136231653166,0,146144,2012,"F",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109.730065308684,-7.10462725331835,70.2672187459502,0,303023,2010,"F#",TRUE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89.576008876269,-10.7629970463025,66.7446348830201,0,207697,2000,"A",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,38.9868198244889,-23.8433855729114,0,0,201606,1999,"b",TRUE,"2021-07-02",7,"#ID9181"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,84.5258157804314,-9.56142986777881,70.9179589257358,0,200482,2019,"g",TRUE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,110.709160688067,-6.16756271097827,66.4646289155269,0,154587,2019,"F",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103.644320797505,-8.22587551314187,76.581941698547,0,191744,2015,"G",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,122.003150890495,-6.81628624668379,63.081119052621,0,178546,2021,"G#",TRUE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,101.729539642986,-8.85926125181617,71.7816571095072,55.6958493334894,293728,1990,"C",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,130.74791797468,-4.72469804290548,67.0729828582757,0,370833,1984,"D#",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,117.622632308752,-7.15041143340677,22.7609992209704,0,313460,1950,"N/A",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,137.435852248709,-6.11508025976002,68.6484758887814,0,189406,2017,"g",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,175.483478274313,-6.04642679248432,57.0495759239842,0,211629,2021,"F",TRUE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,142.483026525067,-4.9137624361258,70.9193173664609,4.48724308955136,165978,1985,"f#",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,131.518874785553,-7.09176780654184,64.3118404577321,20.2699724318567,192324,2020,"d",TRUE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.277879328185,-9.20812108429759,36.5629329819286,0,258433,1985,"f",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.6149987602026,-6.60635680153836,27.0670755511021,58.3682148024639,279934,2015,"g",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.1539195388832,-9.960448303577,82.601323705953,0,190731,2014,"A",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.638478210774,-7.26072006100682,79.6804916397236,0,183228,2011,"D",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,108.74955225206,-6.72332991575951,79.8688003198505,0,225890,2016,"c#",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.075666336647,-6.74306442764317,18.1446747411643,75.9520309311223,258504,2014,"d#",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,138.056826548811,-7.41668561662427,59.4876159420106,20.6588373765846,191027,2020,"a#",TRUE,"2021-07-02",3,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.325544782043,-7.62995417457502,22.8211721082205,72.3530804754613,252023,2011,"A#",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.766508487764,-8.82882671131757,76.6386455905169,0,178176,2012,"C#",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82.6150833081102,-7.14720346979834,72.0965513161276,49.9628406704694,179899,1972,"a",FALSE,"2021-07-02",1,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,99.2942280785026,-6.05980998934041,60.945684049901,0,201011,2020,"C",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,141.771407314355,-8.09774179378929,65.9799610725908,0,236091,1974,"C",TRUE,"2021-07-02",5,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66.5697725795209,-6.63124858162961,65.3051686221433,0,170391,2014,"D#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,94.4063389788113,-10.0915436565458,69.9987113377399,0,200010,2019,"d#",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.2213151134981,-7.93963039647224,83.8259495294206,0,205341,2000,"D#",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,101.666556459856,-8.33026731310929,17.5827081985035,74.9996616935608,217205,2004,"a",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,178.334824771964,-6.45525060391892,64.8507012782448,0,160143,2021,"F",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,121.76752548098,-9.28705731704339,52.5343919804146,0,291320,1955,"g",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,130.726575467718,-5.84840547980393,58.9325550537321,0,214487,2018,"F",TRUE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,87.0021865846532,-5.15047538948916,71.3869113530146,0,234105,1991,"N/A",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,131.085731142737,-7.64663114089481,71.2730886513457,0,290790,2010,"A",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,76.3864818663716,-8.4549051286156,68.0593998559738,14.6606107819418,159423,2021,"F",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107.085648511817,-8.54789549570109,14.8761443834134,84.194417024784,206944,1998,"A#",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.354614046463,-7.9051650281293,72.1286966601862,30.6877351574242,273021,2005,"D#",FALSE,"2021-07-02",5,"#ID9181"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.6947302294906,-7.68952351979145,68.9595125239592,0,207349,2021,"g",TRUE,"2021-07-02",2,"#ID9181"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,134.85726749145,-7.62594541124357,39.2085345852488,0,316928,1911,"b",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.7823176940135,-12.5590948394886,63.1319799870601,0,212811,2016,"F",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,143.653752921504,-8.75240802303731,70.6298539354268,0,322293,1976,"C",TRUE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,113.870339059068,-20.2238627088484,0,0,223279,2009,"g",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,115.200106859665,-6.18735291260736,61.6740546187489,0,209773,2021,"c",TRUE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,99.7918869327116,-6.1784292410012,85.8247150380578,0,254839,2021,"f#",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,143.005119226385,-9.01899422043998,73.9343127836943,35.9409525292715,205908,1994,"D",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,100.119126186348,-9.70816430750092,62.3383622557145,0,198043,1964,"D#",FALSE,"2021-07-02",1,"#ID9181"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,107.828867430124,-7.34989801496923,70.8331413647219,0,245733,2008,"d#",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,137.697034665155,-6.8163941620034,55.9331724926753,17.596087785933,269361,2021,"C#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,107.891124482496,-9.51903184824154,75.68819168918,0,361839,2004,"e",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,140.886217178266,-5.26456587227761,54.5670063752477,0,150364,2021,"C",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.02161159565,-7.9535268507551,81.403160402845,0,194648,2006,"N/A",FALSE,"2021-07-02",1,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,93.6153474400784,-5.49828482525766,11.8654368026267,60.7917244187204,132376,2005,"e",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.31123816841,-7.4234241637838,20.1657207297638,92.6883596064976,198818,2004,"G",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.976994066016,-6.64121185964743,79.5576167082852,0,196339,2004,"C",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,164.980465869078,-7.98832804023885,63.2593485742688,0,161608,2021,"g#",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.887397482501,-8.81477585911206,79.4392391323975,0,170024,2015,"E",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,140.336070273392,-6.29014479292389,70.5659616462121,19.5719705697145,91228,1983,"F",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,105.994212864169,-6.5993861477691,29.1470543044798,71.3316652605716,106719,1993,"b",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,118.321272519289,-9.81760606297573,72.9064294847685,0,166593,2000,"d#",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.4500216143745,-7.974962236029,72.9742454901575,0,177974,2014,"A",FALSE,"2021-07-02",4,"#ID9181"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,136.278607026857,-4.3177844690533,65.6298842453361,0,193475,2019,"c",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.257111373317,-5.96291738610764,59.2188535139916,0,163793,2019,"a",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,113.272070455539,-25.1449819546738,0,0,208759,1992,"N/A",FALSE,"2021-07-02",2,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,84.2817741866867,-12.0053377003582,70.0355231143385,0,204779,2020,"A#",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,125.239635303017,-7.73441345747971,78.2258693985556,0,315970,2014,"d",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,136.121378338121,-7.18522064106764,61.3823874480913,21.4873417921508,183625,2021,"b",FALSE,"2021-07-02",1,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,99.9505099928656,-6.12026365442614,24.8914694106623,61.4987074554148,213145,2012,"A#",FALSE,"2021-07-02",2,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,157.288009558993,-6.94523600322772,63.9340144766619,0,195975,2021,"b",FALSE,"2021-07-02",7,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.546634868976,-5.2186907599149,17.0081297419249,60.7082605312499,206520,2015,"a",FALSE,"2021-07-02",2,"#ID9181"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,113.462486349924,-7.28906240985854,80.6952421269248,23.4184645144753,261411,2003,"D",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,90.8668949633785,-9.03504533238361,69.3845478441472,0,159582,1987,"D",FALSE,"2021-07-02",4,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,128.983882710172,-13.709023412766,84.1835505614316,0,191045,2001,"e",FALSE,"2021-07-02",3,"#ID9181"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,120.299948023903,-6.66337139300101,62.680750968458,21.3334291821301,206353,2015,"C#",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.8867938126588,-10.076618383154,72.471725084083,0,145294,2021,"F",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119.64949072651,-10.8976226468445,75.1722291630056,0,160485,2014,"C#",FALSE,"2021-07-02",1,"#ID9181"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,202.099458020243,-6.89790952379844,59.0307573188443,0,170613,2021,"D",FALSE,"2021-07-02",3,"#ID9181"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,94.135495399011,-7.74992005772592,77.5478141420886,0,159071,1983,"d#",FALSE,"2021-07-02",1,"#ID9181"
